,SPY,Adj Close,SMA,STD,UBB,LBB,Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI,26EMA,12EMA,MACD
2008-06-12,123.2,114.64,117.37285714285717,2.006410605156533,121.38567835317023,113.36003593254411,0.5600000000000023,0.5600000000000023,-0.0,0.5628571428571425,0.6192857142857144,0.9088811995386382,47.61329305135949,116.09320618711111,116.46732373327973,-0.3741175461686197
2008-06-13,124.76,116.77,117.50214285714289,1.8941496105782756,121.29044207829944,113.71384363598634,2.1299999999999955,2.1299999999999955,-0.0,0.7149999999999993,0.5857142857142849,1.2207317073170738,54.96979681493686,116.14334682249704,116.51388931302478,-0.3705424905277397
2008-06-16,124.83,117.29,117.4621428571429,1.8921505004847268,121.24644385811234,113.67784185617344,0.5200000000000102,0.5200000000000102,-0.0,0.5457142857142857,0.5857142857142849,0.9317073170731721,48.23232323232327,116.228296268775,116.63329095771641,-0.40499468894141444
2008-06-17,124.23,115.8,117.16857142857145,1.7997258643510876,120.76802315727363,113.56911969986928,-1.490000000000009,0.0,1.490000000000009,0.39857142857142847,0.692142857142857,0.5758513931888545,36.54223968565815,116.1965664089412,116.5050923483449,-0.3085259394037081
2008-06-18,123.02,114.93,116.8021428571429,1.684276510148626,120.17069587744015,113.43358983684564,-0.8699999999999903,0.0,0.8699999999999903,0.38785714285714235,0.7542857142857134,0.5142045454545453,33.95872420262664,116.10273514656865,116.26277044781256,-0.16003530124390863
2008-06-19,123.17,115.72,116.51071428571433,1.4642691234657466,119.43925253264582,113.58217603878283,0.789999999999992,0.789999999999992,-0.0,0.4442857142857132,0.7357142857142845,0.6038834951456306,37.65133171912831,116.07438116936854,116.17926730176576,-0.1048861323972261
2008-06-20,121.18,113.61,116.20500000000003,1.5950970551617558,119.39519411032354,113.01480588967651,-2.1099999999999994,0.0,2.1099999999999994,0.4442857142857132,0.749999999999999,0.5923809523809517,37.20095693779902,115.89181518547646,115.7839954082673,0.10781977720915847
2008-06-23,121.06,114.28,115.91571428571432,1.5465779310155627,119.00887014774544,112.82255842368319,0.6700000000000017,0.6700000000000017,-0.0,0.4607142857142849,0.749999999999999,0.614285714285714,38.05309734513273,115.77240982213056,115.55261149884785,0.21979832328270277
2008-06-24,120.82,114.28,115.64571428571432,1.4715701414882545,118.58885456869083,112.7025740027378,0.0,0.0,-0.0,0.4607142857142849,0.730714285714285,0.6304985337243397,38.669064748201414,115.66185096208231,115.35682511408378,0.30502584799853594
2008-06-25,121.39,115.32,115.38857142857145,1.1303903828251076,117.64935219422166,113.12779066292124,1.039999999999992,1.039999999999992,-0.0,0.47357142857142726,0.730714285714285,0.6480938416422276,39.32384341637007,115.6365265510081,115.35115971190906,0.2853668390990407
2008-06-26,118.09,112.12,115.1364285714286,1.4233309099158769,117.98309039126035,112.28976675159684,-3.1999999999999886,0.0,3.1999999999999886,0.47357142857142726,0.7257142857142844,0.6525590551181096,39.487790351399624,115.37602293343845,114.85405821717667,0.5219647162617775
2008-06-27,117.45,111.12,114.75214285714287,1.7218334529104504,118.19580976296378,111.30847595132197,-1.0,0.0,1.0,0.4128571428571419,0.7971428571428559,0.5179211469534046,34.12042502951593,115.06073937294926,114.279587721647,0.7811516513022525
2008-06-30,117.86,109.72,114.26285714285716,2.0977549485526015,118.45836703996235,110.06734724575196,-1.4000000000000057,0.0,1.4000000000000057,0.4078571428571424,0.8971428571428562,0.45461783439490444,31.253420908593327,114.6651027870747,113.5781126869488,1.0869901001259024
2008-07-01,118.23,110.4,114.00000000000003,2.3391056805147765,118.67821136102958,109.32178863897047,0.6800000000000068,0.6800000000000068,-0.0,0.45642857142857146,0.7192857142857138,0.6345580933465745,38.82138517618471,114.34914982818526,113.08917227321898,1.2599775549662837
2008-07-02,116.2,110.24,113.68571428571431,2.533977458116565,118.75366920194745,108.61775936948118,-0.1600000000000108,0.0,0.1600000000000108,0.4164285714285713,0.730714285714286,0.5698924731182792,36.301369863013676,114.04475103631623,112.6508380770713,1.393912959244929
2008-07-03,116.32,110.65,113.24857142857147,2.4884498021024166,118.2254710327763,108.27167182436663,0.4100000000000108,0.4100000000000108,-0.0,0.29357142857142954,0.730714285714286,0.40175953079179005,28.661087866108844,113.79327474535447,112.34301683428579,1.4502579110686753
2008-07-07,115.13,112.46,112.90357142857147,2.2035517034758336,117.31067483552313,108.4964680216198,1.809999999999988,1.809999999999988,-0.0,0.3857142857142851,0.730714285714286,0.5278592375366559,34.54894433781186,113.69450883426477,112.36101424440356,1.3334945898612034
2008-07-08,117.18,114.67,112.82285714285719,2.1079170490594326,117.03869124097605,108.60702304473833,2.210000000000008,2.210000000000008,-0.0,0.5435714285714285,0.6242857142857139,0.8707093821510301,46.54434250764527,113.76677070366641,112.71624282231912,1.0505278813472927
2008-07-09,114.92,111.45,112.57428571428576,2.0445564284245457,116.66339857113485,108.48517285743668,-3.219999999999999,0.0,3.219999999999999,0.5435714285714285,0.7921428571428574,0.6862037871956714,40.69518716577539,113.5951508800904,112.521436234209,1.0737146458813953
2008-07-10,115.39,114.02,112.45285714285718,1.8878332250798635,116.22852359301692,108.67719069269745,2.569999999999993,2.569999999999993,-0.0,0.6707142857142857,0.7921428571428574,0.8467087466185751,45.84960937499999,113.62662240420812,112.75198450593027,0.8746378982778538
2008-07-11,114.05,113.04,112.41214285714291,1.866989261109998,116.14612137936291,108.67816433492291,-0.9799999999999898,0.0,0.9799999999999898,0.6707142857142857,0.711428571428571,0.94277108433735,48.52713178294575,113.58316733437799,112.79629458195093,0.7868727524270582
2008-07-14,113.02,112.5,112.28500000000005,1.7889823063152017,115.86296461263046,108.70703538736964,-0.5400000000000063,0.0,0.5400000000000063,0.6228571428571428,0.75,0.8304761904761904,45.36940686784599,113.50293005265624,112.75071080010369,0.7522192525525497
2008-07-15,111.42,114.04,112.2678571428572,1.7694378880202626,115.80673291889772,108.72898136681667,1.5400000000000063,1.5400000000000063,-0.0,0.7328571428571432,0.75,0.9771428571428576,49.42196531791909,113.54271423493556,112.94906298473497,0.593651250200594
2008-07-16,114.16,116.57,112.3571428571429,1.9569026884005483,116.270948233944,108.44333748034181,2.529999999999987,2.529999999999987,-0.0,0.8392857142857143,0.75,1.119047619047619,52.80898876404495,113.76696400906366,113.50613021792836,0.2608337911352976
2008-07-17,115.3,117.11,112.71357142857148,2.3293763019411693,117.37232403245382,108.05481882468915,0.5400000000000063,0.5400000000000063,-0.0,0.8778571428571433,0.5214285714285722,1.6835616438356147,62.73608984175598,114.01460283244934,114.0605717229262,-0.04596889047685693
2008-07-18,116.02,120.23,113.36428571428577,3.020024743367277,119.40433520102033,107.32423622755121,3.1200000000000045,3.1200000000000045,-0.0,1.1007142857142864,0.4500000000000008,2.446031746031743,70.98111469368952,114.4750138600802,115.00971453487604,-0.5347006747958432
2008-07-21,116.08,119.09,114.03357142857148,3.1840820610388962,120.40173555064926,107.66540730649369,-1.1400000000000006,0.0,1.1400000000000006,1.1007142857142864,0.4314285714285719,2.5513245033112573,71.84149184149183,114.81687241107676,115.6374507603314,-0.8205783492546459
2008-07-22,117.4,120.33,114.74285714285718,3.4103675158855964,121.56359217462837,107.92212211108598,1.2399999999999949,1.2399999999999949,-0.0,1.1407142857142856,0.4314285714285719,2.6440397350993345,72.55792821444795,115.22526077817753,116.3593814126384,-1.1341206344608707
2008-07-23,118.03,119.89,115.4321428571429,3.405466597583042,122.243076052309,108.62120966197682,-0.4399999999999977,0.0,0.4399999999999977,1.1407142857142856,0.45142857142857096,2.5268987341772173,71.64647824136387,115.57080371186052,116.90255350303373,-1.331749791173209
2008-07-24,115.59,120.33,116.12357142857147,3.3419331281412687,122.80743768485401,109.43970517228892,0.4399999999999977,0.4399999999999977,-0.0,1.142857142857142,0.45142857142857096,2.5316455696202538,71.68458781362008,115.9233430948601,117.42985296413177,-1.5065098692716674
2008-07-25,115.56,118.97,116.58857142857146,3.24445054526346,123.07747251909838,110.09967033804453,-1.3599999999999994,0.0,1.3599999999999994,1.0135714285714283,0.548571428571428,1.8476562500000013,64.88340192043897,116.1490251329961,117.66679866196766,-1.51777352897156
2008-07-28,113.86,116.86,116.74500000000002,3.1972843043867614,123.13956860877354,110.3504313912265,-2.1099999999999994,0.0,2.1099999999999994,0.855714285714285,0.6992857142857137,1.2236976506639428,55.02985760220487,116.20169074799918,117.5426757908913,-1.3409850428921146
2008-07-29,116.29,118.17,117.22500000000002,2.82382923323322,122.87265846646646,111.57734153353358,1.3100000000000023,1.3100000000000023,-0.0,0.9492857142857137,0.4692857142857138,2.0228310502283113,66.91842900302116,116.34749350978127,117.63918720768015,-1.2916936978988787
2008-07-30,118.37,119.28,117.6007142857143,2.712320789643993,123.0253558650023,112.17607270642631,1.1099999999999994,1.1099999999999994,-0.0,0.8449999999999999,0.4692857142857138,1.80060882800609,64.29347826086959,116.56471907721964,117.89161994496658,-1.326900867746943
2008-07-31,116.8,118.46,117.98785714285717,2.3774070509097096,122.74267124467659,113.23304304103775,-0.8200000000000074,0.0,0.8200000000000074,0.8449999999999999,0.45785714285714363,1.8455538221528827,64.85745614035083,116.7051119708516,117.97906303035823,-1.2739510595066292
2008-08-01,116.18,117.22,118.32500000000003,1.805090025456037,121.93518005091211,114.71481994908795,-1.2399999999999949,0.0,1.2399999999999949,0.8449999999999999,0.5078571428571428,1.6638537271448663,62.460401267159455,116.74325225605205,117.86228410260867,-1.1190318465566236
2008-08-04,115.11,118.07,118.61285714285717,1.3272958546289346,121.26744885211504,115.9582654335993,0.8499999999999943,0.8499999999999943,-0.0,0.7957142857142847,0.5078571428571428,1.566807313642755,61.041095890410936,116.84153089548788,117.89424039451553,-1.0527094990276566
2008-08-05,118.21,119.29,118.80714285714289,1.1980460282122454,121.20323491356739,116.4110508007184,1.220000000000013,1.220000000000013,-0.0,0.7021428571428581,0.5078571428571428,1.3825597749648402,58.02833530106261,117.02290073523427,118.10897264151596,-1.0860719062816884
2008-08-06,118.73,120.02,119.01500000000003,1.1315391152017733,121.27807823040358,116.75192176959648,0.7299999999999898,0.7299999999999898,-0.0,0.7157142857142854,0.5078571428571428,1.4092827004219406,58.493870402802095,117.24491008061496,118.40297685051677,-1.158066769901808
2008-08-07,116.97,119.92,118.99285714285718,1.1087375257921708,121.21033219444152,116.77538209127283,-0.09999999999999432,0.0,0.09999999999999432,0.49285714285714227,0.5149999999999996,0.9570041608876557,48.90148830616583,117.44306653609348,118.63636502736252,-1.193298491269033
2008-08-08,119.14,119.7,119.03642857142862,1.1247195010511724,121.28586757353096,116.78698956932627,-0.21999999999999886,0.0,0.21999999999999886,0.49285714285714227,0.44928571428571373,1.09697933227345,52.31235784685367,117.61024807901313,118.80000117700037,-1.1897530979872357
2008-08-11,120.37,117.64,118.84428571428577,1.1164760101854092,121.07723773465659,116.61133369391496,-2.0600000000000023,0.0,2.0600000000000023,0.404285714285714,0.596428571428571,0.6778443113772455,40.39971448965026,117.61245194071313,118.62153945746066,-1.0090875167475275
2008-08-12,119.12,116.36,118.5921428571429,1.2524694289005742,121.09708171494405,116.08720399934175,-1.2800000000000011,0.0,1.2800000000000011,0.404285714285714,0.6564285714285713,0.6158868335146896,38.1144781144781,117.51967711088726,118.27361031015704,-0.7539331992697811
2008-08-13,118.4,116.9,118.34714285714291,1.221464622564522,120.79007210227196,115.90421361201386,0.5400000000000063,0.5400000000000063,-0.0,0.4114285714285718,0.6564285714285713,0.6267682263329714,38.52842809364551,117.47377482230537,118.06228564705494,-0.5885108247495623
2008-08-14,119.3,117.96,118.27500000000006,1.2116343063435275,120.69826861268712,115.85173138731301,1.059999999999988,1.059999999999988,-0.0,0.48714285714285666,0.5592857142857142,0.8710089399744565,46.55290102389076,117.50979170582781,118.0465493936618,-0.5367576878339975
2008-08-15,119.88,117.42,118.31500000000007,1.1698504177889015,120.65470083557787,115.97529916442227,-0.539999999999992,0.0,0.539999999999992,0.48714285714285666,0.4471428571428565,1.0894568690095852,52.14067278287463,117.50314043352925,117.95015717925196,-0.44701674572270633
2008-08-18,118.24,115.77,118.14357142857149,1.3540742346592023,120.8517198978899,115.43542295925309,-1.6500000000000057,0.0,1.6500000000000057,0.3935714285714279,0.5649999999999997,0.6965865992414657,41.05812220566316,117.37475903819586,117.614748382443,-0.23998934424713525
2008-08-19,116.95,113.89,117.7585714285715,1.7222965756530917,121.20316457987768,114.31397827726532,-1.8799999999999955,0.0,1.8799999999999955,0.31428571428571367,0.6992857142857137,0.4494382022471905,31.00775193798448,117.11662758018602,117.04171016975805,0.07491741042797173
2008-08-20,117.49,113.84,117.42857142857149,1.9980869971931952,121.42474542295788,113.43239743418509,-0.04999999999999716,0.0,0.04999999999999716,0.31428571428571367,0.644285714285713,0.4878048780487805,32.786885245901644,116.87391341714621,116.54913937440962,0.3247740427365926
2008-08-21,117.69,114.29,117.21928571428577,2.1678506345288753,121.55498698334353,112.88358444522802,0.45000000000000284,0.45000000000000284,-0.0,0.34642857142857103,0.5557142857142848,0.6233933161953731,38.40063341250991,116.68251168657198,116.20157947065367,0.48093221591831536
2008-08-22,119.4,116.09,117.0778571428572,2.1726629480237287,121.42318303890465,112.73253124680974,1.7999999999999972,1.7999999999999972,-0.0,0.4142857142857141,0.5557142857142848,0.7455012853470445,42.709867452135526,116.63862177559099,116.1844133982454,0.45420837734559427
2008-08-25,116.98,114.17,116.71214285714292,2.202369977202826,121.11688281154858,112.30740290273727,-1.9200000000000017,0.0,1.9200000000000017,0.327142857142856,0.6928571428571421,0.4721649484536072,32.07282913165261,116.4557602998958,115.87450364466879,0.5812566552270084
2008-08-26,117.32,113.83,116.27000000000007,2.10646623519126,120.4829324703826,112.05706752961754,-0.3400000000000034,0.0,0.3400000000000034,0.2749999999999996,0.7171428571428565,0.38346613545816705,27.71778257739379,116.26125894264432,115.55996462241173,0.7012943202325914
2008-08-27,118.46,114.65,115.89357142857149,1.8605566046540263,119.61468463787955,112.17245821926343,0.8200000000000074,0.8200000000000074,-0.0,0.3335714285714287,0.7099999999999999,0.46981891348088556,31.964407939767298,116.14190609070677,115.41997006511748,0.7219360255892866
2008-08-28,119.9,115.76,115.61214285714291,1.5043995918202582,118.62094204078343,112.6033436735024,1.1099999999999994,1.1099999999999994,-0.0,0.4128571428571429,0.6942857142857142,0.5946502057613171,37.29032258064517,116.11361667654784,115.47228236279174,0.6413343137560901
2008-08-29,118.61,113.12,115.28928571428578,1.520655042487472,118.33059579926072,112.24797562931084,-2.6400000000000006,0.0,2.6400000000000006,0.4128571428571429,0.7357142857142855,0.5611650485436895,35.945273631840806,115.89186675523577,115.11039276851585,0.7814739867199165
2008-09-02,117.87,110.03,114.83714285714292,2.0326694406483936,118.9024817384397,110.77180397584614,-3.0900000000000034,0.0,3.0900000000000034,0.4128571428571429,0.865,0.4772914946325352,32.30855226383454,115.4576534278078,114.32879388105144,1.1288595467563596
2008-09-03,117.77,109.97,114.34214285714292,2.315765959250368,118.97367477564366,109.71061093864218,-0.060000000000002274,0.0,0.060000000000002274,0.37428571428571394,0.8692857142857144,0.43056696795398475,30.097645031591014,115.05115973599473,113.65821020704321,1.3929495289515188
2008-09-04,114.22,106.86,113.54928571428577,2.8258272152681627,119.2009401448221,107.89763128374945,-3.1099999999999994,0.0,3.1099999999999994,0.29857142857142904,1.0914285714285714,0.2735602094240842,21.479958890030858,114.44440599466913,112.61233171365154,1.832074281017583
2008-09-05,114.58,106.24,112.75071428571434,3.2024520996496055,119.15561848501355,106.34581008641513,-0.6200000000000045,0.0,0.6200000000000045,0.29857142857142904,1.097142857142858,0.27213541666666685,21.39201637666328,113.836671133788,111.63197298847406,2.204698145313941
2008-09-08,116.95,108.99,112.26642857142862,3.2233227174237484,118.71307400627612,105.81978313658112,2.75,2.75,-0.0,0.4950000000000005,0.9792857142857149,0.5054704595185998,33.57558139534885,113.47765786455768,111.22551560563177,2.2521422589259146
2008-09-09,113.48,106.9,111.7671428571429,3.4833680177743758,118.73387889269165,104.80040682159415,-2.089999999999989,0.0,2.089999999999989,0.4950000000000005,0.9942857142857144,0.4978448275862073,33.23741007194246,112.99042320392445,110.56005166630365,2.4303715376208004
2008-09-10,113.94,109.69,111.47071428571435,3.4699555844768906,118.41062545466814,104.53080311676057,2.789999999999992,2.789999999999992,-0.0,0.6942857142857142,0.990714285714286,0.7007930785868779,41.203899957609146,112.74594706503864,110.42619756379538,2.319749501243251
2008-09-11,115.59,110.77,111.21928571428577,3.376221065232437,117.97172784475065,104.4668435838209,1.0799999999999983,1.0799999999999983,-0.0,0.7392857142857139,0.990714285714286,0.74621485219899,42.733278282411206,112.59958042397098,110.47909024628842,2.120490177682555
2008-09-12,116.12,110.55,110.8235714285715,3.072422264505498,116.9684159575825,104.6787268995605,-0.21999999999999886,0.0,0.21999999999999886,0.6107142857142855,1.0064285714285717,0.6068133427963092,37.76501766784451,112.44775946760912,110.48999943916714,1.9577600284419816
2008-09-15,110.59,107.04,110.31428571428577,3.0659763516719214,116.44623841762962,104.18233301094193,-3.509999999999991,0.0,3.509999999999991,0.6107142857142855,1.1199999999999994,0.5452806122448981,35.28683450268264,112.047184242186,109.95923029467981,2.0879539475061932
2008-09-16,112.44,107.84,109.88642857142862,2.953507971998682,115.79344451542599,103.97941262743126,0.7999999999999972,0.7999999999999972,-0.0,0.6678571428571425,1.095714285714285,0.6095176010430249,37.869582827055495,111.73554064079228,109.63319486472903,2.1023457760632454
2008-09-17,107.39,103.58,109.09571428571432,3.060014364686589,115.2157430150875,102.97568555634115,-4.260000000000005,0.0,4.260000000000005,0.6092857142857133,1.3999999999999997,0.43520408163265245,30.323498044792004,111.13142593735873,108.7019341163091,2.4294918210496235
2008-09-18,110.58,106.97,108.46785714285718,2.4228882274338686,113.31363359772492,103.62208068798945,3.3900000000000006,3.3900000000000006,-0.0,0.7721428571428562,1.3999999999999997,0.5515306122448974,35.54751726405786,110.82317188929932,108.4354827138,2.387689175499318
2008-09-19,114.97,110.44,108.27642857142862,2.113126037024741,112.50268064547811,104.05017649737914,3.469999999999999,3.469999999999999,-0.0,1.0199999999999991,1.211428571428571,0.8419811320754712,45.71062740076823,110.79478876294938,108.74386998860003,2.0509187743493555
2008-09-22,112.36,107.99,108.13071428571435,2.052366230198054,112.23544674611045,104.02598182531824,-2.450000000000003,0.0,2.450000000000003,1.0199999999999991,1.1657142857142853,0.8749999999999996,46.66666666666666,110.58702647349874,108.62788999035386,1.9591364831448743
2008-09-23,109.81,107.2,107.9328571428572,1.9941044975760303,111.92106613800927,103.94464814770514,-0.789999999999992,0.0,0.789999999999992,1.0199999999999991,1.2178571428571416,0.8375366568914957,45.579316948611556,110.33613544598084,108.4082146072225,1.9279208387583395
2008-09-24,110.16,108.22,108.03000000000007,1.970810063829725,111.97162012765952,104.08837987234062,1.019999999999996,1.019999999999996,-0.0,1.0928571428571416,0.9957142857142846,1.0975609756097562,52.32558139534884,110.17938456944658,108.37925851380365,1.8001260556429344
2008-09-25,111.88,111.61,108.41357142857149,2.1130677922172194,112.63970701300593,104.18743584413704,3.3900000000000006,3.3900000000000006,-0.0,1.3349999999999989,0.95142857142857,1.403153153153154,58.3880037488285,110.28535614714458,108.87629566552619,1.409060481618397
2008-09-26,111.94,110.97,108.55500000000006,2.2182590193490377,112.99151803869813,104.118481961302,-0.6400000000000006,0.0,0.6400000000000006,1.1385714285714275,0.9971428571428557,1.1418338108882526,53.31103678929767,110.33607053511824,109.19840402467602,1.137666510442216
2008-09-29,103.17,106.36,108.51642857142862,2.253662342952961,113.02375325733455,104.00910388552269,-4.609999999999999,0.0,4.609999999999999,1.1385714285714275,1.1771428571428564,0.9672330097087375,49.16718075262183,110.04154663850709,108.76172648241817,1.2798201560889169
2008-09-30,107.44,108.68,108.44428571428577,2.229238277238116,112.902762268762,103.98580915980953,2.3200000000000074,2.3200000000000074,-0.0,1.105,1.1771428571428564,0.9387135922330103,48.41940532081379,109.94069128335404,108.74915317743077,1.1915381059232715
2008-10-01,107.5,102.34,107.8421428571429,2.6512817758482874,113.14470640883948,102.53957930544632,-6.340000000000003,0.0,6.340000000000003,1.0278571428571428,1.6299999999999994,0.6305872042068363,38.67239989250202,109.3776768630246,107.76312961167218,1.6145472513524197
2008-10-02,103.6,97.33,106.89785714285719,3.742377234143758,114.38261161114471,99.41310267456967,-5.010000000000005,0.0,5.010000000000005,1.0278571428571428,1.9721428571428572,0.5211879753712423,34.26190476190476,108.48525598598697,106.15803274833799,2.3272232376489796
2008-10-03,102.2,96.12,106.11785714285718,4.72061302826629,115.55908319938976,96.67663108632459,-1.2099999999999937,0.0,1.2099999999999937,1.0278571428571428,1.807857142857143,0.5685499802449624,36.24685138539043,107.56931074778097,104.61372001782443,2.9555907299565405
2008-10-06,97.0,93.5,105.09357142857148,5.759612175970043,116.61279578051156,93.5743470766314,-2.6200000000000045,0.0,2.6200000000000045,0.970714285714286,1.9950000000000006,0.4865735767991407,32.73121387283237,106.52713921216989,102.90391693815911,3.6232222740107716
2008-10-07,92.65,88.88,104.04357142857147,7.213260872697054,118.47009317396558,89.61704968317736,-4.6200000000000045,0.0,4.6200000000000045,0.970714285714286,2.0207142857142864,0.4803817603393425,32.449856733524356,105.21994328629322,100.7463912553654,4.47355203092782
2008-10-08,90.32,84.14,102.41285714285719,8.887171764854203,120.1872006725656,84.63851361314879,-4.739999999999995,0.0,4.739999999999995,0.7285714285714288,2.3592857142857144,0.3088101725703906,23.59472588480223,103.65846553169047,98.191561831463,5.466903700227462
2008-10-09,84.01,82.7,100.43142857142861,9.984451648702317,120.40033186883325,80.46252527402397,-1.4399999999999977,0.0,1.4399999999999977,0.480714285714286,2.462142857142857,0.19524223962866272,16.334951456310677,102.10598616693166,95.80824462662254,6.297741540309119
2008-10-10,81.97,81.54,98.5421428571429,10.904279455312945,120.3507017677688,76.73358394651702,-1.1599999999999966,0.0,1.1599999999999966,0.480714285714286,2.3699999999999997,0.20283303194695615,16.862941618641955,100.58257938761118,93.61313006868059,6.969449318930586
2008-10-13,93.88,85.68,97.00500000000004,11.104884406976376,119.21476881395279,74.79523118604729,4.140000000000001,4.140000000000001,-0.0,0.7764285714285718,2.3135714285714286,0.3355974066069776,25.12713823393436,99.47868435207117,92.39264851965281,7.086035832418361
2008-10-14,92.49,86.98,95.48785714285718,10.903916853463805,117.29569084978479,73.68002343592957,1.2999999999999972,1.2999999999999972,-0.0,0.7964285714285718,2.3135714285714286,0.344242050015437,25.60863573725311,98.55285567491266,91.55993336278314,6.992922312129522
2008-10-15,83.38,82.04,93.37571428571434,10.392695448309729,114.1611051823338,72.59032338909488,-4.939999999999998,0.0,4.939999999999998,0.5542857142857146,2.6664285714285714,0.20787570318778475,17.21002439565315,97.32968092769778,90.09532823004726,7.234352697650522
2008-10-16,86.85,85.04,91.52357142857147,9.26533955303129,110.05425053463405,72.9928923225089,3.0,3.0,-0.0,0.7685714285714289,2.6207142857142856,0.29326792041428196,22.676501580611173,96.4193340181192,89.3175854254246,7.101748592694605
2008-10-17,86.34,84.36,89.9521428571429,8.378683739632983,106.70951033640887,73.19477537787694,-0.6800000000000068,0.0,0.6800000000000068,0.7685714285714289,2.3400000000000003,0.32844932844932856,24.724264705882362,95.5260498585098,88.55487997535927,6.971169883150523
2008-10-20,91.52,85.96,88.32928571428576,6.450782259403938,101.23085023309363,75.42772119547789,1.5999999999999943,1.5999999999999943,-0.0,0.7171428571428565,2.3400000000000003,0.30647130647130616,23.457943925233636,94.81745345644863,88.15566767145785,6.6617857849907836
2008-10-21,88.79,82.57,86.9171428571429,5.188114269204985,97.29337139555288,76.54091431873293,-3.3900000000000006,0.0,3.3900000000000006,0.7171428571428565,2.1292857142857144,0.33679973163367966,25.194479297365106,93.91023454409157,87.29633418354126,6.6139003605503035
2008-10-22,83.96,77.68,85.51357142857148,4.7976911228098835,95.10895367419124,75.91818918295172,-4.889999999999986,0.0,4.889999999999986,0.7171428571428565,2.1207142857142847,0.3381609969686762,25.27057639063679,92.70799477914164,85.81689815530414,6.891096623837498
2008-10-23,84.93,78.38,84.24642857142862,4.068115434302691,92.382659440034,76.11019770282324,0.6999999999999886,0.6999999999999886,-0.0,0.7671428571428558,2.0342857142857134,0.3771067415730332,27.38398776134622,91.64666169432265,84.67275997756504,6.973901716757609
2008-10-24,80.62,76.26,83.01500000000006,3.6381414316820644,90.29128286336419,75.73871713663593,-2.1199999999999903,0.0,2.1199999999999903,0.7671428571428558,1.9985714285714269,0.38384560400285883,27.7376033057851,90.50690883879095,83.37848921178579,7.128419627005158
2008-10-27,77.76,74.02,81.9535714285715,3.9497606687820785,89.85309276613565,74.05405009100734,-2.240000000000009,0.0,2.240000000000009,0.7671428571428558,1.8285714285714272,0.4195312499999996,29.5542102366538,89.28565619586094,81.93872164074183,7.346934555119105
2008-10-28,86.85,81.1,81.73642857142862,3.903607024560274,89.54364262054916,73.92921452230807,7.079999999999998,7.079999999999998,-0.0,1.2728571428571414,1.4899999999999989,0.8542665388302969,46.07032057911064,88.67931122978008,81.80968754216617,6.86962368761391
2008-10-29,86.22,81.96,81.68357142857147,3.8945555827092386,89.47268259398994,73.894460263153,0.8599999999999994,0.8599999999999994,-0.0,1.3342857142857127,1.3871428571428563,0.9618949536560242,49.0288713910761,88.18158442437525,81.83281253567907,6.348771888696177
2008-10-30,89.2,84.27,81.87857142857148,3.9546950813952404,89.78796159136196,73.96918126578099,2.3100000000000023,2.3100000000000023,-0.0,1.499285714285713,1.3042857142857136,1.149507119386637,53.47770700636942,87.8918374042964,82.2077644532669,5.684072951029492
2008-10-31,89.69,86.39,81.92928571428577,4.011340585976441,89.95196688623865,73.90660454233289,2.1200000000000045,2.1200000000000045,-0.0,1.3549999999999989,1.3042857142857136,1.0388828039430447,50.95353209777061,87.78059018003371,82.85118530661046,4.929404873423252
2008-11-03,89.95,86.12,81.86785714285718,3.9338827532708738,89.73562264939892,74.00009163631543,-0.269999999999996,0.0,0.269999999999996,1.2621428571428563,1.3235714285714277,0.9535887749595251,48.812154696132595,87.65758349068429,83.35407987482425,4.303503615860038
2008-11-04,93.01,86.79,82.2071428571429,4.148835663488719,90.50481418412033,73.90947153016546,0.6700000000000017,0.6700000000000017,-0.0,1.3099999999999992,0.970714285714285,1.3495217071376013,57.43814594425305,87.59331804240828,83.88268297100514,3.7106350714031464
2008-11-05,89.1,83.58,82.10285714285718,4.090084498979174,90.28302614081552,73.92268814489883,-3.210000000000008,0.0,3.210000000000008,1.095714285714285,1.1999999999999997,0.9130952380952376,47.72868699439949,87.29603520508512,83.83611636008126,3.4599188450038554
2008-11-06,84.16,79.57,81.76071428571433,4.0870912438020435,89.93489677331841,73.58653179811024,-4.010000000000005,0.0,4.010000000000005,1.095714285714285,1.4378571428571425,0.7620466964729257,43.24781505497603,86.72373626648306,83.1797907662226,3.543945500260463
2008-11-07,86.94,80.61,81.37857142857146,3.9105554536462535,89.19968233586397,73.55746052127895,1.0400000000000063,1.0400000000000063,-0.0,1.0557142857142858,1.4378571428571425,0.7342275211127672,42.337439129189356,86.2708668881162,82.78443834064988,3.4864285474663177
2008-11-10,85.8,78.37,81.07857142857146,3.97273178080226,89.02403499017599,73.13310786696694,-2.239999999999995,0.0,2.239999999999995,1.0557142857142858,1.355714285714285,0.7787144362486833,43.77962085308059,85.68561745872996,82.1052939805499,3.5803234781800626
2008-11-11,83.15,77.31,81.0521428571429,3.998228797415427,89.04860045197375,73.05568526231204,-1.0600000000000023,0.0,1.0600000000000023,1.0557142857142858,1.0821428571428575,0.9755775577557754,49.381891079184754,85.06520132096739,81.3675564450807,3.697644875886695
2008-11-12,79.49,74.51,80.77571428571433,4.318166837346992,89.41204796040832,72.13938061102034,-2.799999999999997,0.0,2.799999999999997,1.0057142857142867,1.2821428571428573,0.7844011142061288,43.958788635654095,84.28333452178506,80.31254776122213,3.9707867605629303
